lens,band,lambda,Ccontrast,Cdir,Astd,Npix,r_mean,phi_mean_rad,phi_mean_deg
J0912,F390W,390,0.04242253786389735,0.00754247149248528,0.7278076931375623,864,31.624433721534782,0.3634519129476211,20.824260667854887
J0912,F435W,435,0.18682486650615676,0.02280607474817183,0.719942869457888,861,30.31533454124811,-0.47485660639875665,-27.20727942055368
J0912,F555W,555,0.2806338887983367,0.01782961757615259,0.7178413371184075,861,33.01438427947204,-1.4536709720846417,-83.28921150112969
J0912,F814W,814,0.07646196950475855,0.049915249575492114,0.7254876758409965,861,28.97629261496733,0.2780332412049176,15.930131285384595
