z,slope_norm
0.024618583333333333,0.024370537921985555
0.02466883333333333,0.011763941732811827
0.024718916666666663,0.02604942961515222
0.024768916666666665,0.03746436071757981
0.024818249999999997,0.036194441391110145
0.024867833333333332,0.039849741029324176
0.024917166666666664,0.04560967699517936
0.02496625,0.06822895578627489
0.025016166666666666,0.07978183680800638
0.02506683333333333,0.09063623785381884
0.025117249999999997,0.09108739730201472
0.02516808333333333,0.09300574236999289
0.025218833333333333,0.1020464447010776
0.025269583333333335,0.10111282737067595
0.02532025,0.11089056025844529
0.02536975,0.09236644394414407
0.025419,0.07754431171997349
0.025468,0.08177513640250511
0.025517416666666667,0.04122440593501927
0.025565,0.042881452925502106
0.025613166666666666,0.06110206418079421
0.025662333333333336,0.04847356805087335
0.025712333333333334,0.016078542244048984
0.02576225,0.02076268816047408
0.02581275,0.009431159440089406
0.02586291666666667,0.029866384003700508
0.025913000000000002,0.03889783127713622
0.025962833333333334,0.05641147833844252
0.026013916666666668,0.011926775133610153
0.0260645,0.012335984025527285
0.026115583333333338,0.010388242072529105
0.026166000000000002,0.00042623954797842796
0.026216583333333335,0.002547017883875737
0.026267250000000002,0.00974943273580168
0.02631808333333334,0.008474006512873423
0.026369166666666666,0.003136197980344525
0.026421250000000004,0.0011623836967613874
0.026473416666666662,0.015745638638870883
0.026525416666666673,0.03219625507829559
0.026578166666666667,0.038993093434013415
0.02663141666666667,0.04075614481393293
0.026686,0.025524272410844397
0.026739916666666665,0.004481658435596468
0.0267935,0.008884784368464144
0.026846416666666664,0.02102719825259772
0.026899833333333335,0.00795412489609167
0.026953666666666667,0.0005371346235131692
0.027008333333333336,0.00996258506801711
0.02706316666666667,0.014692039543601335
0.0271185,0.04992888484714855
0.027173916666666666,0.056963974269948904
0.027229833333333335,0.06324288200366515
0.027285583333333332,0.05714568985095303
0.02734175,0.04588221557261017
0.027397416666666667,0.014894823855806118
0.027454,0.022355609892164265
0.027510333333333335,0.0705787618617215
0.027566666666666666,0.07926480980510199
0.027623166666666664,0.07478244069309455
0.027679833333333334,0.07553728975716488
0.027734916666666665,0.07271224014628719
0.027790166666666664,0.061107243180555666
0.0278455,0.0569164536571961
0.027900583333333333,0.04628172982141723
0.027955416666666667,0.03102930008114946
0.02801025,0.004680892201449123
0.028065083333333334,0.008937075340991025
0.028119833333333333,0.011233007436585405
0.028174583333333333,3.0953982369277696e-06
0.02822916666666667,0.03069940275788049
0.028282583333333333,0.05809994583776895
0.028336666666666666,0.052304028460400526
0.028389499999999998,0.04449640928418826
0.02844258333333333,0.005301072056634697
0.028495749999999997,0.016141296223114145
0.028548916666666663,0.029701235928242222
0.02860325,0.023806489400360887
0.028657416666666664,0.0230039069404524
0.028711833333333332,0.004710156184740374
0.02876808333333333,0.011361761036839911
0.028825083333333335,0.004560609590807149
0.028884999999999997,0.004318780501450088
0.028946333333333334,0.016618501125364993
0.029008083333333334,0.0005105297996755369
0.029069666666666667,0.006998608518858888
0.02913125,0.03981215658364676
0.029192833333333335,0.03203180895907686
0.029253666666666667,0.014941657195646591
0.029315166666666666,0.0013572816649972588
0.029374833333333336,0.007202894062199922
0.029434416666666668,0.0005681821264641106
0.029492499999999998,0.05002968378117238
0.029550666666666666,0.014918925689853573
0.0296085,0.005523307655110542
0.0296665,0.035567458037257645
0.029724666666666667,0.07122953322624569
0.029782833333333335,0.06707074095158548
0.029841166666666665,0.05525653928467399
0.02990008333333333,0.05719800208098233
0.029959000000000003,0.058205864605253316
0.030017583333333334,0.09311356661828682
0.03007358333333333,0.07477986098545561
0.030127750000000002,0.058830634278149975
0.03018441666666667,0.048169345484711
0.03024091666666667,0.06189017588266939
0.030296083333333335,0.06857087196323913
0.03035141666666667,0.07883865349223021
0.030406666666666672,0.07751874788400508
0.03046266666666667,0.07984336203352242
0.03052075,0.08950091127449039
0.030578833333333333,0.10925612817053165
0.030637666666666667,0.11970505844328642
0.030696416666666667,0.12854504339320494
0.030755666666666667,0.168211331469009
0.0308155,0.16767023120813052
0.030876416666666667,0.15311088347990826
0.030938333333333335,0.13103055051618248
0.031002,0.1053994775095727
0.031063833333333336,0.1142108186809141
0.03112325,0.08942683065876396
0.031182500000000002,0.06471855614063954
0.031241833333333333,0.07864944179731982
0.031301249999999996,0.06522047755614123
0.03136225,0.08185901897317562
0.03142458333333333,0.05600093368207052
0.03148733333333333,0.06537512846278766
0.03155008333333333,0.07905366507445563
0.031613416666666665,0.08109372526817289
0.031676083333333334,0.0756559243314177
0.031739,0.05186494222568023
0.031803333333333336,0.038450458251127896
0.03186791666666667,0.01339352087021222
0.03193341666666667,0.0004254472553742126
0.032002833333333335,0.01631098168679219
0.032072250000000004,0.0316759656106071
0.03214291666666667,0.015429994145545646
0.03221333333333334,0.0018699275804880018
0.03228366666666667,0.01395101281795697
0.03235333333333333,0.012389830995506489
0.032423,0.03385937905745772
0.03249233333333333,0.042307576225189145
0.03256058333333333,0.05036490114753394
0.0326295,0.05796869152251832
0.032698083333333336,0.06526787001543803
0.032766166666666666,0.06847474841751944
0.03283491666666667,0.059201595226093036
0.032904583333333334,0.06344658616343207
0.032974333333333335,0.04030693918573939
0.033042499999999995,0.04297424374398482
0.03311325,0.050400767642181814
0.03318375,0.04668916424477665
0.0332545,0.04159039975633024
0.033326916666666664,0.0365040718035877
0.03339925,0.045870382303245166
0.033472166666666664,0.029944185678673386
0.03354533333333334,0.028447912389625508
0.033618499999999996,0.053621770164690725
0.033691000000000006,0.0244228579998272
0.033765583333333335,0.004946863349239259
0.03384008333333333,0.001420806979478572
0.03391558333333333,0.005758834856155905
0.03399033333333333,0.010486896772410272
0.034065166666666674,0.010086913296155976
0.03414866666666667,0.013102504526868886
0.034233,0.010845307339953082
0.034318416666666664,0.004895227401140451
0.03440341666666667,0.015085985725949696
0.03448925,0.011719224204572274
0.03457508333333334,0.03013374682425735
0.034660083333333334,0.03481511174046478
0.03474533333333333,0.03350961751919013
0.03483016666666667,0.03839759570097634
0.03492025,0.008129196924527692
0.0350145,0.02409823675841786
0.03511133333333334,0.042768376470223204
0.035208,0.014228832844321797
0.035304666666666665,0.015341307496413282
0.035402750000000004,0.006065516650258461
0.035500666666666666,0.0031125991884116827
0.03559858333333333,0.007237968427227667
0.03569791666666666,0.0024372340036990185
0.03580066666666667,0.02607689822440751
0.03590333333333333,0.020944272898767262
0.036005916666666665,0.032372767464051384
0.036109999999999996,0.04712597937746257
0.03621733333333333,0.06476081538183533
0.03632716666666667,0.060725588317898864
0.036437000000000004,0.04692288916666188
0.03654691666666667,0.037318738574042526
0.036658833333333335,0.014705788142671405
0.036771750000000006,0.0188162274676634
0.03688658333333334,0.06395528747781834
0.037003416666666664,0.0559453504453027
0.03712241666666667,0.04944724401637785
0.037241333333333335,0.03361943930028697
0.03736091666666667,0.019274322185611356
0.037479916666666675,0.030383877896286864
0.037601833333333334,0.03282316707905755
0.03772391666666667,0.006514475321440105
0.037844833333333334,0.005970123551451081
0.03796608333333333,0.01767073672382671
0.03808508333333334,0.010672721651607793
0.03820400000000001,0.03899188683202984
0.0383225,0.050113736281850466
0.038441750000000004,0.0015001320093941846
0.03856458333333333,0.00818535959657099
0.038689249999999994,0.031229958122994537
0.038815333333333334,0.018445779921761205
0.03894074999999999,0.003904553891477359
0.03906966666666666,0.006410281947262337
0.03920008333333333,0.014334586171592173
0.03933158333333333,0.021808661976726484
0.03946291666666667,0.039975897017236015
0.039599916666666665,0.06057521287339719
0.03973708333333333,0.03262585206344215
0.03987441666666666,0.026358761994922975
0.040015166666666664,0.012637396885014113
0.040156083333333335,0.04222759631171772
0.0402965,0.08778021207018216
0.04043733333333333,0.132711225143204
0.04057875,0.10827667987369316
0.04072066666666667,0.1146665831079433
0.040863,0.14179587240771388
0.041003083333333336,0.16112135721847878
0.04114416666666666,0.1018091098806594
0.041288416666666675,0.12523497522091367
0.04143408333333333,0.11157542795408536
0.04158058333333334,0.11730874597750575
0.041729833333333334,0.11267756397455266
0.04187766666666667,0.08448651737312902
0.04202550000000001,0.04784620867391863
0.042174249999999996,0.01620137259064367
0.042326,0.02433390402482025
0.04248083333333333,0.038502336157322195
0.04263558333333333,0.01493674279681851
0.04279116666666667,0.0018361234526362725
0.04295591666666667,0.007364418475881137
0.043119,0.04631091324280733
0.04328458333333333,0.05870785197394363
0.04345333333333333,0.1014480577654116
