Bmax,lambda0_m,bias_opt,bias_ir,bias_cmb,cmb_minus_opt
0.1,1.217382727739662e-05,0.00011493734969788561,0.0013449059369427642,0.1,0.09988506265030211
0.1,1.289890261253308e-05,0.0001016772208292327,0.0011905955111710998,0.1,0.09989832277917077
0.1,1.3667163564620073e-05,8.994620188047532e-05,0.0010538955091014214,0.1,0.09991005379811953
0.1,1.448118227674536e-05,7.956811128732034e-05,0.0009328167535803567,0.1,0.09992043188871269
0.1,1.5343684089300132e-05,7.038703423949411e-05,0.0008255902677910432,0.1,0.09992961296576051
0.1,1.6257556664437934e-05,6.226499842457712e-05,0.0007306438833388773,0.1,0.09993773500157543
0.1,1.7225859653987876e-05,5.507991477856633e-05,0.0006465811141758038,0.1,0.09994492008522143
0.1,1.8251834943190462e-05,4.872375336537616e-05,0.0005721621273487076,0.1,0.09995127624663463
0.1,1.933891750455232e-05,4.310092780204222e-05,0.0005062866415293188,0.1,0.09995689907219796
0.1,2.049074689815846e-05,3.8126864593768243e-05,0.0004479785883285015,0.1,0.09996187313540623
0.1,2.171117945694505e-05,3.372673637667134e-05,0.00039637237821560367,0.1,0.09996627326362334
0.1,2.3004301197729215e-05,2.9834340416035054e-05,0.0003507006214664044,0.1,0.09997016565958397
0.1,2.4374441501222216e-05,2.6391105802758832e-05,0.00031028316421387596,0.1,0.09997360889419725
0.1,2.5826187606826748e-05,2.3345214656678162e-05,0.0002745173098261056,0.1,0.09997665478534333
0.1,2.736439997074672e-05,2.065082430529053e-05,0.00024286910609101487,0.1,0.09997934917569472
0.1,2.8994228538828813e-05,1.8267378882930174e-05,0.00021486558876633312,0.1,0.09998173262111708
0.1,3.072112998861759e-05,1.6159000107429655e-05,0.00019008788176322344,0.1,0.09998384099989258
0.1,3.2550885998350565e-05,1.4293948156463011e-05,0.00016816506344708993,0.1,0.09998570605184354
0.1,3.44896226040576e-05,1.264414460017127e-05,0.00014876871718334518,0.1,0.09998735585539983
0.1,3.654383070957262e-05,1.1184750264947586e-05,0.00013160809229033623,0.1,0.09998881524973506
0.1,3.872038781812557e-05,9.893791717030533e-06,0.00011642580897286425,0.1,0.09999010620828297
0.1,4.10265810582719e-05,8.75183077713171e-06,0.00010299404760564235,0.1,0.09999124816922288
0.1,4.3470131581250265e-05,7.741672117034248e-06,9.111116893519845e-05,0.1,0.09999225832788297
0.1,4.605922041145113e-05,6.848104556722579e-06,8.059871739999336e-05,0.1,0.09999315189544328
0.1,4.8802515836544335e-05,6.057672183046315e-06,7.129876486597909e-05,0.1,0.09999394232781696
0.1,5.170920242896755e-05,5.358471856364844e-06,6.307155667435449e-05,0.1,0.09999464152814364
0.1,5.478901179593945e-05,4.73997406603699e-06,5.579342603839743e-05,0.1,0.09999526002593397
0.1,5.805225516094908e-05,4.192864445096145e-06,4.93549465445331e-05,0.1,0.0999958071355549
0.1,6.150985788580505e-05,3.7089035633597337e-06,4.36592958452664e-05,0.1,0.09999629109643665
0.1,6.51733960488242e-05,3.2808028926578637e-06,3.862080661413137e-05,0.1,0.09999671919710734
0.1,6.90551352016233e-05,2.9021150798724807e-06,3.416368349787868e-05,0.1,0.09999709788492013
0.1,7.316807143427207e-05,2.567136878262044e-06,3.0220867179375778e-05,0.1,0.09999743286312174
0.1,7.752597488629464e-05,2.270823277594758e-06,2.673302878547501e-05,0.1,0.09999772917672241
0.1,8.214343584919422e-05,2.0087115415901026e-06,2.3647679762328622e-05,0.1,0.09999799128845842
0.1,8.703591361485166e-05,1.776854010060447e-06,2.0918384021828553e-05,0.1,0.09999822314598994
0.1,9.22197882333434e-05,1.5717586548502638e-06,1.8504060656932e-05,0.1,0.09999842824134515
0.1,9.771241535346502e-05,1.3903364951106667e-06,1.6368366852637094e-05,0.1,0.09999860966350489
0.1,0.00010353218432956627,1.2298550806644215e-06,1.4479151798763024e-05,0.1,0.09999877014491934
0.1,0.00010969857978923841,1.0878973432992824e-06,1.2807973458284218e-05,0.1,0.09999891210265671
0.1,0.0001162322468679853,9.62325196862679e-07,1.1329670974746799e-05,0.1,0.09999903767480314
0.1,0.00012315506032928262,8.512473378963215e-07,1.0021986326680389e-05,0.1,0.09999914875266211
0.1,0.0001304901978014403,7.529907625758447e-07,8.865229568211231e-06,0.1,0.09999924700923743
0.1,0.00013826221737646565,6.660755706655586e-07,7.841982643297386e-06,0.1,0.09999933392442933
0.1,0.00014649713983072864,5.891926775580814e-07,6.936837335735913e-06,0.1,0.09999941080732244
0.1,0.0001552225357427048,5.211840985896999e-07,6.136163426095909e-06,0.1,0.09999947881590142
0.1,0.00016446761779946643,4.610255088133286e-07,5.427903577603921e-06,0.1,0.0999995389744912
0.1,0.00017426333860096508,4.0781081573904036e-07,4.801391872810701e-06,0.1,0.09999959218918426
0.1,0.00018464249428955444,3.60738512616976e-07,4.247193276507577e-06,0.1,0.09999963926148739
0.1,0.0001956398343517065,3.1909960679366023e-07,3.7569616136434725e-06,0.1,0.09999968090039321
0.1,0.0002072921779595372,2.822669414204171e-07,3.3233139284827297e-06,0.1,0.09999971773305859
0.1,0.0002196385372416547,2.496857496203653e-07,2.9397193367586284e-06,0.1,0.09999975031425039
0.1,0.00023272024789604097,2.2086529891662823e-07,2.6004006999147403e-06,0.1,0.0999997791347011
0.1,0.0002465811075822604,1.95371500089081e-07,2.300247643127751e-06,0.1,0.09999980462849992
0.1,0.0002612675225563329,1.7282036911536737e-07,2.0347396089026583e-06,0.1,0.09999982717963089
0.1,0.00027682866303920667,1.5287224380822195e-07,1.7998777887995311e-06,0.1,0.0999998471277562
0.1,0.00029331662783900454,1.3522666787446626e-07,1.5921249094108525e-06,0.1,0.09999986477333213
0.1,0.0003107866187782014,1.1961786563485788e-07,1.4083519664587208e-06,0.1,0.09999988038213437
0.1,0.00032929712550971513,1.058107389262375e-07,1.2457911055308025e-06,0.1,0.09999989418926108
0.1,0.0003489101213406774,9.359732614511174e-08,1.1019939404222078e-06,0.1,0.09999990640267387
0.1,0.0003696912707195028,8.279366998653615e-08,9.747946815075183e-07,0.09999999999999998,0.09999991720632999
0.1,0.00039171014908092607,7.323704670492148e-08,8.62277519397825e-07,0.0999999999999983,0.0999999267629516
0.1,0.0004150404757850477,6.478351524119575e-08,7.627477727201182e-07,0.09999999999993381,0.09999993521641856
0.1,0.00043976036093027214,5.730574914597497e-08,6.747063657330799e-07,0.09999999999831471,0.09999994269256557
0.1,0.0004659525668664682,5.0691118846923903e-08,5.968272515755047e-07,0.09999999997047386,0.09999994927935502
0.1,0.0004937047852839004,4.483999526128102e-08,5.279374410749327e-07,0.09999999962829159,0.09999995478829633
0.1,0.0005231099308056264,3.966424916290734e-08,4.669993367123482e-07,0.09999999650675685,0.09999995684250769
0.1,0.0005542664520663107,3.5085923810740384e-08,4.1309510530052056e-07,0.09999997465211619,0.09999993956619238
0.1,0.0005872786613189483,3.103606073251442e-08,3.6541285458602246e-07,0.09999985367953453,0.09999982264347379
0.1,0.0006222570836730231,2.745366115552983e-08,3.232344051196101e-07,0.09999931009938189,0.09999928264572074
0.1,0.0006593188271333549,2.4284767186077972e-08,2.8592447364195196e-07,0.09999728024342897,0.09999725595866178
0.1,0.0006985879746785249,2.148164913728934e-08,2.529211048485358e-07,0.09999084815539917,0.09999082667375003
0.1,0.0007401959996915645,1.9002086582009528e-08,2.2372720756003162e-07,0.09997322930360228,0.0999732103015157
0.1,0.0007842822061337681,1.6808732494766333e-08,1.9790306778899592e-07,0.09993081622188518,0.0999307994131527
0.1,0.0008309941949353395,1.4868550701763185e-08,1.7505972600417864e-07,0.09983976655452285,0.09983975168597216
0.1,0.0008804883581643465,1.3152318290021725e-08,1.548531187944846e-07,0.09966317820285571,0.09966316505053742
0.1,0.0009329304026284687,1.1634185437259249e-08,1.3697889668096154e-07,0.09935016212250587,0.09935015048832044
0.1,0.0009884959046625587,1.0291286134389567e-08,1.211678401280558e-07,0.09883783865869317,0.09883782836740704
0.1,0.0010473708979594509,9.103393672216243e-09,1.0718180466495753e-07,0.0980564891931754,0.09805648008978173
0.1,0.0011097524964120721,8.052616096154708e-09,9.481013399925687e-08,0.096937117964542,0.0969371099119259
0.1,0.0011758495540521582,7.123126632979649e-09,8.386648715497103e-08,0.09541993390585185,0.09541992678272522
0.1,0.0012458833642950082,6.300925359248311e-09,7.418603188424911e-08,0.0934620238512725,0.09346201755034714
0.1,0.0013200884008314193,5.573628336641434e-09,6.562296195333772e-08,0.09104278124922689,0.09104277567559856
0.1,0.0013987131026472386,4.9302810278817334e-09,5.804830107702941e-08,0.08816629578088248,0.08816629085060144
0.1,0.00148202070579886,4.36119338420582e-09,5.134796026151634e-08,0.08486063616468105,0.08486063180348767
0.1,0.0015702901247293774,3.857793828832002e-09,4.5421019467806195e-08,0.08117455021337912,0.08117454635558528
0.1,0.0016638168860761307,3.412500182431444e-09,4.017820750545909e-08,0.07717244780060119,0.077172444388101
0.1,0.001762914118095948,3.0186054544856234e-09,3.554055748589136e-08,0.07292861520871773,0.07292861219011228
0.1,0.0018679135990207847,2.670176824093318e-09,3.143821741824482e-08,0.06852149500896114,0.06852149233878431
0.1,0.0019791668678535573,2.361966267017124e-09,2.7809398106537487e-08,0.06402864181258938,0.06402863945062312
0.1,0.002097046401323235,2.089331541110795e-09,2.459944249411095e-08,0.05952271113901891,0.05952270904968737
0.1,0.002221946860939524,1.848166220064229e-09,2.1760002411053136e-08,0.05506861222775822,0.055068610379592
0.1,0.0023542864143224203,1.6348378983899182e-09,1.924831036781427e-08,0.05072178469023006,0.05072178305539216
0.1,0.0024945081352303164,1.4461334352233735e-09,1.702653541491017e-08,0.04652745036942127,0.046527448923287834
0.1,0.0026430814869741084,1.2792105597014825e-09,1.50612132876482e-08,0.042520638693335035,0.04252063741412448
0.1,0.002800503894183631,1.1315550940693698e-09,1.3322742398180765e-08,0.03872677276070814,0.03872677162915305
0.1,0.0029673024081888727,1.0009430617685666e-09,1.1784938014347546e-08,0.03516261983514646,0.035162618834203394
0.1,0.0031440354715915,8.854071809061282e-10,1.0424637786332625e-08,0.0318374412062169,0.03183744032080972
0.1,0.003331294787934677,7.832072657087963e-10,9.221352936794604e-09,0.02875421301579517,0.028754212232587905
0.1,0.00352970730273065,6.928039808506981e-10,8.156959674376908e-09,0.025910825396352723,0.025910824703548743
0.1,0.0037399373024788016,6.128356822010517e-10,7.2154261454571156e-09,0.023301198602350526,0.023301197989514844
0.1,0.003962688638701479,5.420978888004413e-10,6.382571016150252e-09,0.020916280224245565,0.020916279682147678
0.1,0.004198707084443914,4.795251418165947e-10,5.645849876501075e-09,0.018744906863533396,0.018744906384008254
0.1,0.004448782831127585,4.2417498402613775e-10,4.994166247218601e-09,0.016774527381047854,0.01677452695687287
0.1,0.004713753134116729,3.75213726755419e-10,4.417704524417587e-09,0.01499179392597112,0.014991793550757394
0.1,0.00499450511585514,3.3190392656479165e-10,3.907782053502729e-09,0.013383032415211604,0.013383032083307678
0.1,0.005291978735958447,2.9359323860944645e-10,3.456718422611971e-09,0.011934606904191193,0.011934606610597955
0.1,0.005607169938205458,2.5970464667679494e-10,3.0577197107639623e-09,0.010633193175759316,0.01063319291605467
0.1,0.00594113398496504,2.2972771462903552e-10,2.7047762363174854e-09,0.009465976518359998,0.009465976288632284
0.1,0.006294988990221888,2.0321092586428336e-10,2.3925719738748796e-09,0.008420787557118925,0.008420787353908
0.1,0.006669919663030129,1.7975489985389006e-10,2.1164045183041934e-09,0.00748618849650109,0.0074861883167461896
0.1,0.0070671812739274914,1.5900631922249887e-10,1.8721142525102154e-09,0.006651520475055739,0.0066515203160494194
0.1,0.0074881038575900305,1.4065270059759884e-10,1.6560216753447322e-09,0.005906921081021566,0.005906920940368866
0.1,0.007934096665797492,1.2441757624159779e-10,1.4648720347842926e-09,0.0052433195289538275,0.0052433194045362515
0.1,0.008406652885618334,1.1005643063555227e-10,1.2957862116635967e-09,0.004652415604218064,0.004652415494161633
0.1,0.00890735463861044,9.735293682311408e-11,1.1462174764886869e-09,0.004126647266064843,0.004126647168711906
0.1,0.009437878277775391,8.611578117267982e-11,1.0139129980046846e-09,0.0036591507633418675,0.0036591506772260863
0.1,0.01,7.617568797968489e-11,8.968800480069206e-10,0.0032437162501693264,0.0032437161739936383
0.2,1e-07,0.19999999999998652,0.2,0.2,1.3489209749195652e-14
0.2,1.059560179277617e-07,0.1999999999995525,0.2,0.2,4.4750314565078497e-13
0.2,1.1226677735108136e-07,0.19999999999010187,0.2,0.2,9.898137864894352e-12
0.2,1.1895340673703207e-07,0.1999999998468615,0.2,0.2,1.531385018793685e-10
0.2,1.2603829296797274e-07,0.19999999827292644,0.2,0.2,1.7270735674923543e-09
0.2,1.3354515629299e-07,0.19999998527409732,0.2,0.2,1.4725902691692383e-08
0.2,1.4149912974345758e-07,0.19999990195693482,0.2,0.2,9.8043065194231e-08
0.2,1.499268432786047e-07,0.19999947553473216,0.2,0.2,5.244652678537687e-07
0.2,1.5885651294280528e-07,0.19999768819551478,0.2,0.2,2.311804485233271e-06
0.2,1.6831803533309585e-07,0.19999141335681306,0.2,0.2,8.586643186953014e-06
0.2,1.7834308769319093e-07,0.19997258949312244,0.2,0.2,2.7410506877573182e-05
0.2,1.8896523396912115e-07,0.19992347123798013,0.2,0.2,7.652876201988401e-05
0.2,2.0022003718155845e-07,0.19981021472197164,0.2,0.2,0.00018978527802837597
0.2,2.121451784910632e-07,0.19957618964027546,0.2,0.2,0.0004238103597245524
0.2,2.2478058335487253e-07,0.19913740470654526,0.2,0.2,0.0008625952934547543
0.2,2.3816855519761606e-07,0.1983825989474537,0.2,0.2,0.001617401052546319
0.2,2.523539170434766e-07,0.1971795685174993,0.2,0.2,0.002820431482500718
0.2,2.673841615839949e-07,0.19538748267421432,0.2,0.2,0.004612517325785687
0.2,2.833096101839324e-07,0.19287306721064754,0.2,0.2,0.007126932789352475
0.2,3.0018358135755923e-07,0.18952737172021458,0.19999999999999984,0.2,0.010472628279785429
0.2,3.180625692794119e-07,0.1852797651680621,0.19999999999999088,0.2,0.014720234831937906
0.2,3.370064329271932e-07,0.18010669880296523,0.1999999999996839,0.2,0.01989330119703478
0.2,3.5707859649004626e-07,0.1740341805423946,0.1999999999927219,0.2,0.0259658194576054
0.2,3.783462617131933e-07,0.16713430213222025,0.19999999988332914,0.2,0.032865697867779764
0.2,4.008806328898465e-07,0.15951717723141093,0.19999999864223886,0.2,0.04048282276858908
0.2,4.247571552536903e-07,0.15132013707505265,0.19999998809703531,0.2,0.04867986292494736
0.2,4.500557675700497e-07,0.14269603452792287,0.19999991878081116,0.2,0.05730396547207714
0.2,4.768611697714474e-07,0.13380217886492063,0.19999955598707805,0.2,0.06619782113507938
0.2,5.052631065335679e-07,0.12479093841750372,0.1999980048397186,0.2,0.0752090615824963
0.2,5.35356667741073e-07,0.1158025513690194,0.199992462378012,0.2,0.08419744863098061
0.2,5.672426068491978e-07,0.10696026827923662,0.1999755735749004,0.2,0.0930397317207634
0.2,6.010276782070388e-07,0.0983676534458454,0.19993088926994204,0.2,0.10163234655415461
0.2,6.368249944718587e-07,0.09010769786158385,0.19982658193733233,0.2,0.10989230213841616
0.2,6.7475440531107e-07,0.08224332419025303,0.19960868684700483,0.2,0.11775667580974698
0.2,7.149428986597577e-07,0.07481886523715157,0.19919617931893285,0.2,0.12518113476284842
0.2,7.57525025877192e-07,0.06786214362500219,0.198480476539379,0.2,0.1321378563749978
0.2,8.026433522257174e-07,0.06138684866857898,0.19733108646193998,0.2,0.13861315133142105
0.2,8.504489341802686e-07,0.05539498020386849,0.19560736596287404,0.2,0.14460501979613152
0.2,9.011018251665019e-07,0.04987919799991694,0.19317444096604475,0.2,0.15012080200008307
0.2,9.547716114208066e-07,0.0448249739434925,0.18992007790129997,0.2,0.15517502605650751
0.2,1.011637979766207e-06,0.040212490517329225,0.1857691073606561,0.2,0.1597875094826708
0.2,1.0718913192051285e-06,0.03601826346723138,0.18069281177960078,0.2,0.16398173653276862
0.2,1.1357333583431052e-06,0.032216490432948296,0.17471206586820107,0.2,0.1677835095670517
0.2,1.2033778407775905e-06,0.028780142647707986,0.16789443764726647,0.2,0.17121985735229203
0.2,1.2750512407130129e-06,0.025681825582466924,0.16034652557909732,0.2,0.17431817441753308
0.2,1.3509935211980278e-06,0.02289443841913328,0.15220335188541842,0.2,0.17710556158086674
0.2,1.4314589375234786e-06,0.02039166297778885,0.1436166811284219,0.2,0.17960833702221116
0.2,1.5167168884709241e-06,0.018148311369576908,0.13474383115602806,0.2,0.18185168863042311
0.2,1.6070528182616385e-06,0.016140559074990103,0.12573806713090838,0.2,0.18385944092500991
0.2,1.7027691722259014e-06,0.014346086979883066,0.11674116844626209,0.2,0.18565391302011694
0.2,1.8041864093920718e-06,0.012744152560513755,0.10787833052549484,0.2,0.18725584743948626
0.2,1.9116440753857036e-06,0.011315607163124698,0.09925525379581988,0.2,0.18868439283687533
0.2,2.0255019392306664e-06,0.01004287333044538,0.09095708564649688,0.2,0.18995712666955464
0.2,2.146141197858406e-06,0.008909893466535325,0.08304879942568973,0.2,0.1910901065334647
0.2,2.2739657523579273e-06,0.007902058830052327,0.07557658926224856,0.2,0.1920979411699477
0.2,2.409403560239527e-06,0.007006125898809757,0.06856990218689889,0.2,0.19299387410119026
0.2,2.5529080682395166e-06,0.006210125530579625,0.062043795888601365,0.2,0.1937898744694204
0.2,2.704959730463137e-06,0.005503269021768387,0.05600138421498724,0.2,0.1944967309782316
0.2,2.8660676169482502e-06,0.004875854098408095,0.05043620223972483,0.2,0.1951241459015919
0.2,3.0367711180354605e-06,0.0043191730245974785,0.04533438250313496,0.2,0.19568082697540254
0.2,3.2176417502507353e-06,0.003825424346302198,0.04067658166261767,0.2,0.1961745756536978
0.2,3.4092850697468146e-06,0.0033876292711094713,0.03643963236409227,0.2,0.19661237072889054
0.2,3.6123426997094304e-06,0.002999553289066559,0.03259792003952464,0.2,0.19700044671093345
0.2,3.827494478516315e-06,0.0026556333421536185,0.029124500467766046,0.2,0.19734436665784638
0.2,4.0554607358408275e-06,0.0023509106301582206,0.02599198330660273,0.2,0.1976490893698418
0.2,4.297004704320844e-06,0.0020809689821119194,0.023173211236235128,0.2,0.1979190310178881
0.2,4.5529350748669476e-06,0.0018418786114507758,0.020641765377552513,0.2,0.19815812138854924
0.2,4.824108704165373e-06,0.001630144998700245,0.01837232646907925,0.2,0.19836985500129978
0.2,5.111433483440165e-06,0.0014426625989813592,0.0163409188092281,0.2,0.19855733740101866
0.2,5.4158713780794765e-06,0.0012766730460243238,0.014525060842708527,0.2,0.19872332695397568
0.2,5.738441648302393e-06,0.0011297275141787023,0.012903842932233478,0.2,0.19887027248582131
0.2,6.080224261649427e-06,0.0009996529008523992,0.011457949591856621,0.2,0.1990003470991476
0.2,6.44236350872137e-06,0.0008845215005953034,0.01016964043377715,0.2,0.1991154784994047
0.2,6.826071834272393e-06,0.000782623856135567,0.009022701382604482,0.2,0.19921737614386445
0.2,7.232633896483534e-06,0.0006924444891659665,0.008002375371810411,0.2,0.19930755551083404
0.2,7.663410868007463e-06,0.0006126402331280145,0.007095279753623185,0.2,0.199387359766872
0.2,8.119844993184008e-06,0.0005420209105971629,0.006289316002665269,0.2,0.19945797908940285
0.2,8.603464416684509e-06,0.0004795321183689305,0.005573575941163301,0.2,0.19952046788163108
0.2,9.115888299750819e-06,0.0004242399034412925,0.0049382476213125194,0.2,0.19957576009655872
0.2,9.658832241158709e-06,0.000375317132414299,0.00437452312993547,0.2,0.19962468286758572
0.2,1.0234114021054528e-05,0.0003320313751447701,0.003874509895816436,0.2,0.19966796862485525
0.2,1.0843659686896109e-05,0.00029373414065614334,0.003431146548433972,0.2,0.19970626585934387
0.2,1.148951000187311e-05,0.0002598513192421326,0.003038123969752027,0.2,0.19974014868075787
0.2,1.217382727739662e-05,0.00022987469939577123,0.0026898118738855285,0.2,0.19977012530060423
0.2,1.289890261253308e-05,0.0002033544416584654,0.0023811910223421997,0.2,0.19979664555834153
0.2,1.3667163564620073e-05,0.00017989240376095064,0.002107791018202843,0.2,0.19982010759623905
0.2,1.448118227674536e-05,0.00015913622257464067,0.0018656335071607134,0.2,0.19984086377742538
0.2,1.5343684089300132e-05,0.00014077406847898822,0.0016511805355820864,0.2,0.19985922593152103
0.2,1.6257556664437934e-05,0.00012452999684915423,0.0014612877666777546,0.2,0.19987547000315087
0.2,1.7225859653987876e-05,0.00011015982955713266,0.0012931622283516076,0.2,0.19988984017044287
0.2,1.8251834943190462e-05,9.744750673075232e-05,0.0011443242546974152,0.2,0.19990255249326927
0.2,1.933891750455232e-05,8.620185560408445e-05,0.0010125732830586376,0.2,0.19991379814439592
0.2,2.049074689815846e-05,7.625372918753649e-05,0.000895957176657003,0.2,0.19992374627081247
0.2,2.171117945694505e-05,6.745347275334268e-05,0.0007927447564312073,0.2,0.19993254652724668
0.2,2.3004301197729215e-05,5.966868083207011e-05,0.0007014012429328088,0.2,0.19994033131916794
0.2,2.4374441501222216e-05,5.2782211605517665e-05,0.0006205663284277519,0.2,0.1999472177883945
0.2,2.5826187606826748e-05,4.6690429313356324e-05,0.0005490346196522112,0.2,0.19995330957068666
0.2,2.736439997074672e-05,4.130164861058106e-05,0.00048573821218202975,0.2,0.19995869835138944
0.2,2.8994228538828813e-05,3.653475776586035e-05,0.00042973117753266623,0.2,0.19996346524223416
0.2,3.072112998861759e-05,3.231800021485931e-05,0.0003801757635264469,0.2,0.19996768199978515
0.2,3.2550885998350565e-05,2.8587896312926023e-05,0.00033633012689417987,0.2,0.19997141210368707
0.2,3.44896226040576e-05,2.528828920034254e-05,0.00029753743436669036,0.2,0.19997471171079967
0.2,3.654383070957262e-05,2.2369500529895172e-05,0.00026321618458067245,0.2,0.19997763049947012
0.2,3.872038781812557e-05,1.9787583434061065e-05,0.0002328516179457285,0.2,0.19998021241656594
0.2,4.10265810582719e-05,1.750366155426342e-05,0.0002059880952112847,0.2,0.19998249633844575
0.2,4.3470131581250265e-05,1.5483344234068497e-05,0.0001822223378703969,0.2,0.19998451665576594
0.2,4.605922041145113e-05,1.3696209113445158e-05,0.00016119743479998673,0.2,0.19998630379088655
0.2,4.8802515836544335e-05,1.211534436609263e-05,0.00014259752973195817,0.2,0.1999878846556339
0.2,5.170920242896755e-05,1.0716943712729688e-05,0.00012614311334870897,0.2,0.19998928305628727
0.2,5.478901179593945e-05,9.47994813207398e-06,0.00011158685207679486,0.2,0.19999052005186793
0.2,5.805225516094908e-05,8.38572889019229e-06,9.87098930890662e-05,0.2,0.1999916142711098
0.2,6.150985788580505e-05,7.417807126719467e-06,8.73185916905328e-05,0.2,0.1999925821928733
0.2,6.51733960488242e-05,6.561605785315727e-06,7.724161322826274e-05,0.2,0.19999343839421468
0.2,6.90551352016233e-05,5.804230159744961e-06,6.832736699575736e-05,0.2,0.19999419576984026
0.2,7.316807143427207e-05,5.134273756524088e-06,6.0441734358751556e-05,0.2,0.19999486572624348
0.2,7.752597488629464e-05,4.541646555189516e-06,5.346605757095002e-05,0.2,0.19999545835344482
0.2,8.214343584919422e-05,4.017423083180205e-06,4.7295359524657245e-05,0.2,0.19999598257691684
0.2,8.703591361485166e-05,3.553708020120894e-06,4.1836768043657106e-05,0.2,0.19999644629197988
0.2,9.22197882333434e-05,3.1435173097005276e-06,3.7008121313864e-05,0.2,0.1999968564826903
0.2,9.771241535346502e-05,2.7806729902213335e-06,3.273673370527419e-05,0.2,0.19999721932700978
0.2,0.00010353218432956627,2.459710161328843e-06,2.895830359752605e-05,0.2,0.19999754028983868
0.2,0.00010969857978923841,2.1757946865985647e-06,2.5615946916568436e-05,0.2,0.19999782420531342
0.2,0.0001162322468679853,1.924650393725358e-06,2.2659341949493597e-05,0.2,0.19999807534960629
0.2,0.00012315506032928262,1.702494675792643e-06,2.0043972653360778e-05,0.2,0.19999829750532422
0.2,0.0001304901978014403,1.5059815251516895e-06,1.7730459136422463e-05,0.2,0.19999849401847486
0.2,0.00013826221737646565,1.3321511413311173e-06,1.5683965286594772e-05,0.2,0.19999866784885867
0.2,0.00014649713983072864,1.1783853551161629e-06,1.3873674671471826e-05,0.2,0.19999882161464488
0.2,0.0001552225357427048,1.0423681971793998e-06,1.2272326852191817e-05,0.2,0.19999895763180284
0.2,0.00016446761779946643,9.220510176266572e-07,1.0855807155207842e-05,0.2,0.1999990779489824
0.2,0.00017426333860096508,8.156216314780807e-07,9.602783745621402e-06,0.2,0.19999918437836853
0.2,0.00018464249428955444,7.21477025233952e-07,8.494386553015154e-06,0.2,0.19999927852297478
0.2,0.0001956398343517065,6.381992135873205e-07,7.513923227286945e-06,0.2,0.19999936180078642
0.2,0.0002072921779595372,5.645338828408342e-07,6.6466278569654594e-06,0.2,0.19999943546611718
0.2,0.0002196385372416547,4.993714992407306e-07,5.879438673517257e-06,0.2,0.19999950062850078
0.2,0.00023272024789604097,4.4173059783325645e-07,5.200801399829481e-06,0.2,0.1999995582694022
0.2,0.0002465811075822604,3.90743000178162e-07,4.600495286255502e-06,0.2,0.19999960925699983
0.2,0.0002612675225563329,3.4564073823073473e-07,4.069479217805317e-06,0.2,0.19999965435926179
0.2,0.00027682866303920667,3.057444876164439e-07,3.5997555775990623e-06,0.2,0.1999996942555124
0.2,0.00029331662783900454,2.704533357489325e-07,3.184249818821705e-06,0.2,0.19999972954666426
0.2,0.0003107866187782014,2.3923573126971577e-07,2.8167039329174416e-06,0.2,0.19999976076426873
0.2,0.00032929712550971513,2.11621477852475e-07,2.491582211061605e-06,0.2,0.19999978837852217
0.2,0.0003489101213406774,1.871946522902235e-07,2.2039878808444157e-06,0.2,0.19999981280534773
0.2,0.0003696912707195028,1.655873399730723e-07,1.9495893630150365e-06,0.19999999999999996,0.19999983441265998
0.2,0.00039171014908092607,1.4647409340984296e-07,1.72455503879565e-06,0.1999999999999966,0.1999998535259032
0.2,0.0004150404757850477,1.295670304823915e-07,1.5254955454402364e-06,0.19999999999986762,0.19999987043283712
0.2,0.00043976036093027214,1.1461149829194994e-07,1.3494127314661598e-06,0.19999999999662943,0.19999988538513114
0.2,0.0004659525668664682,1.0138223769384781e-07,1.1936545031510094e-06,0.19999999994094772,0.19999989855871003
0.2,0.0004937047852839004,8.967999052256204e-08,1.0558748821498654e-06,0.19999999925658318,0.19999990957659267
0.2,0.0005231099308056264,7.932849832581468e-08,9.339986734246964e-07,0.1999999930135137,0.19999991368501538
0.2,0.0005542664520663107,7.017184762148077e-08,8.261902106010411e-07,0.19999994930423237,0.19999987913238476
0.2,0.0005872786613189483,6.207212146502883e-08,7.308257091720449e-07,0.19999970735906905,0.19999964528694758
0.2,0.0006222570836730231,5.490732231105966e-08,6.464688102392202e-07,0.19999862019876377,0.19999856529144147
0.2,0.0006593188271333549,4.8569534372155944e-08,5.718489472839039e-07,0.19999456048685793,0.19999451191732356
0.2,0.0006985879746785249,4.296329827457868e-08,5.058422096970716e-07,0.19998169631079835,0.19998165334750007
0.2,0.0007401959996915645,3.8004173164019056e-08,4.4745441512006324e-07,0.19994645860720456,0.1999464206030314
0.2,0.0007842822061337681,3.3617464989532666e-08,3.9580613557799184e-07,0.19986163244377037,0.1998615988263054
0.2,0.0008309941949353395,2.973710140352637e-08,3.501194520083573e-07,0.1996795331090457,0.19967950337194432
0.2,0.0008804883581643465,2.630463658004345e-08,3.097062375889692e-07,0.19932635640571142,0.19932633010107484
0.2,0.0009329304026284687,2.3268370874518497e-08,2.739577933619231e-07,0.19870032424501174,0.19870030097664088
0.2,0.0009884959046625587,2.0582572268779134e-08,2.423356802561116e-07,0.19767567731738633,0.19767565673481408
0.2,0.0010473708979594509,1.8206787344432485e-08,2.1436360932991506e-07,0.1961129783863508,0.19611296017956345
0.2,0.0011097524964120721,1.6105232192309416e-08,1.8962026799851374e-07,0.193874235929084,0.1938742198238518
