Bcmb,H0_eff,B_bao,B_tdl,chi2_shoes,chi2_tdl,chi2_bao,chi2_total
0.004132066033016508,67.6796568110351,0.00024792396198099046,0.00016528264132066034,26.565531715497812,9.7883098995948,0.002458651636974064,36.35630026672958
0.0042021010505252625,67.6844167587662,0.00025212606303151575,0.00016808404202101052,26.518372645880508,9.77243143412911,0.002542702066390874,36.293346782076014
0.004272136068034017,67.68917737608392,0.00025632816408204103,0.00017088544272136067,26.4712488467199,9.756563627117531,0.00262816510806679,36.230440638945495
0.004342171085542771,67.69393866312956,0.00026053026513256627,0.00017368684342171085,26.424160334302,9.740706483529737,0.0027150407620018103,36.167581858593735
0.004412206103051526,67.69870062004442,0.00026473236618309155,0.00017648824412206103,26.377107124920425,9.724860008338032,0.002803329028195939,36.10477046228665
0.00448224112056028,67.70346324696992,0.0002689344672336168,0.00017928964482241122,26.330089234875107,9.709024206516347,0.0028930299066491716,36.0420064712981
0.004552276138069035,67.70822654404745,0.00027313656828414207,0.0001820910455227614,26.28310668047363,9.693199083041192,0.002984143397361512,35.979289906912186
0.004622311155577789,67.71299051141847,0.0002773386693346673,0.00018489244622311155,26.23615947803045,9.677384642891031,0.003076669500332957,35.91662079042182
0.004692346173086543,67.71775514922449,0.0002815407703851926,0.00018769384692346173,26.189247643866974,9.661580891046494,0.003170608215563509,35.85399914312903
0.004762381190595298,67.72252045760702,0.0002857428714357179,0.00019049524762381192,26.142371194312073,9.645787832490601,0.0032659595430531677,35.791424986345724
0.004832416208104052,67.72728643670766,0.0002899449724862431,0.0001932966483241621,26.095530145701254,9.630005472208282,0.0033627234828019306,35.72889834139234
0.004902451225612807,67.73205308666802,0.0002941470735367684,0.00019609804902451228,26.04872451437739,9.614233815186722,0.0034609000348098016,35.66641922959892
0.004972486243121561,67.73682040762974,0.0002983491745872936,0.00019889944972486243,26.00195431669055,9.598472866415314,0.0035604891990767763,35.60398767230494
0.005042521260630315,67.74158839973454,0.0003025512756378189,0.00020170085042521262,25.955219568997475,9.582722630885609,0.0036614909756028584,35.541603690858686
0.00511255627813907,67.74635706312414,0.0003067533766883442,0.0002045022511255628,25.908520287662515,9.566983113591316,0.003763905364388047,35.47926730661822
0.005182591295647824,67.75112639794031,0.0003109554777388694,0.00020730365182591298,25.861856489056855,9.551254319528356,0.0038677323654323407,35.416978540950645
0.005252626313156579,67.75589640432487,0.0003151575787893947,0.00021010505252626316,25.815228189558876,9.535536253694858,0.0039729719787357405,35.35473741523247
0.005322661330665333,67.76066708241969,0.00031935967983991994,0.00021290645322661331,25.768635405553926,9.519828921090918,0.004079624204298247,35.292543950849144
0.005392696348174087,67.76543843236665,0.00032356178089044523,0.0002157078539269635,25.72207815343458,9.50413232671904,0.004187689042119859,35.23039816919574
0.005462731365682842,67.77021045430769,0.0003277638819409705,0.00021850925462731368,25.67555644960064,9.488446475583846,0.004297166492200577,35.16830009167669
0.005532766383191596,67.77498314838476,0.00033196598299149575,0.00022131065532766386,25.62907031045903,9.472771372692176,0.004408056554540402,35.106249739705746
0.005602801400700351,67.77975651473992,0.00033616808404202103,0.00022411205602801404,25.582619752423465,9.457107023052883,0.0045203592291393315,35.044247134705486
0.005672836418209104,67.7845305535152,0.0003403701850925462,0.00022691345672836417,25.536204791915075,9.441453431677187,0.0046340745159973665,34.98229229810826
0.005742871435717859,67.78930526485269,0.0003445722861430715,0.00022971485742871435,25.48982544536222,9.425810603578478,0.004749202415114509,34.92038525135581
0.005812906453226613,67.79408064889454,0.0003487743871935968,0.00023251625812906453,25.44348172920011,9.41017854377212,0.004865742926490759,34.85852601589872
0.005882941470735367,67.7988567057829,0.000352976488244122,0.0002353176588294147,25.397173659871466,9.394557257275993,0.004983696050126112,34.79671461319759
0.005952976488244122,67.80363343566002,0.0003571785892946473,0.00023811905952976487,25.350901253825604,9.37894674910985,0.005103061786020574,34.73495106472148
0.006023011505752876,67.80841083866812,0.00036138069034517253,0.00024092046023011505,25.304664527519623,9.36334702429592,0.005223840134174138,34.67323539194971
0.006093046523261631,67.81318891494952,0.0003655827913956978,0.00024372186093046523,25.258463497417377,9.34775808785835,0.005346031094586812,34.611567616370316
0.006163081540770385,67.81796766464655,0.0003697848924462231,0.0002465232616308154,25.21229817998994,9.332179944823672,0.005469634667258592,34.549947759480865
0.006233116558279139,67.82274708790159,0.00037398699349674834,0.0002493246623311656,25.166168591715426,9.316612600220438,0.005594650852189475,34.48837584278805
0.006303151575787894,67.82752718485703,0.0003781890945472736,0.00025212606303151575,25.120074749079617,9.301056059079627,0.005721079649379467,34.426851887808624
0.006373186593296648,67.83230795565535,0.00038239119559779885,0.00025492746373186596,25.074016668574888,9.285510326434201,0.005848921058828562,34.36537591606792
0.006443221610805403,67.83708940043905,0.00038659329664832414,0.0002577288644322161,25.027994366700906,9.2699754073194,0.005978175080536765,34.30394794910084
0.006513256628314157,67.84187151935065,0.0003907953976988494,0.00026053026513256627,24.98200785996488,9.254451306772692,0.006108841714504076,34.24256800845208
0.0065832916458229114,67.84665431253273,0.00039499749874937466,0.0002633316658329165,24.936057164880648,9.238938029833584,0.006240920960730489,34.181236115674956
0.006653326663331666,67.85143778012792,0.00039919959979989994,0.00026613306653326663,24.890142297969597,9.223435581543958,0.006374412819216012,34.11995229233277
0.00672336168084042,67.85622192227886,0.0004034017008504252,0.00026893446723361684,24.844263275760277,9.207943966947882,0.006509317289960637,34.05871655999812
0.006793396698349175,67.86100673912826,0.00040760380190095046,0.000271735867933967,24.798420114788268,9.192463191091566,0.0066456343729643695,33.9975289402528
0.006863431715857929,67.86579223081883,0.00041180590295147575,0.00027453726863431715,24.7526128315966,9.176993259023444,0.006783364068227211,33.93638945468827
0.0069334667333666835,67.87057839749339,0.000416008004002001,0.00027733866933466736,24.70684144273491,9.161534175793955,0.006922506375749154,33.87529812490462
0.007003501750875438,67.87536523929471,0.00042021010505252627,0.0002801400700350175,24.661105964760967,9.146085946456159,0.007063061295530207,33.81425497251266
0.007073536768384192,67.88015275636569,0.0004244122061030515,0.0002829414707353677,24.615406414238773,9.130648576064967,0.007205028827570362,33.75326001913131
0.007143571785892947,67.88494094884922,0.0004286143071535768,0.0002857428714357179,24.569742807740056,9.115222069677577,0.007348408971869625,33.692313286389506
0.007213606803401701,67.8897298168882,0.00043281640820410207,0.00028854427213606803,24.524115161843987,9.099806432353525,0.007493201728427997,33.63141479592594
0.0072836418209104555,67.89451936062568,0.0004370185092546273,0.00029134567283641824,24.478523493136127,9.08440166915435,0.0076394070972454695,33.57056456938772
0.00735367683841921,67.89930958020462,0.0004412206103051526,0.0002941470735367684,24.432967818210162,9.069007785143972,0.007787025078322054,33.509762628432455
0.007423711855927964,67.90410047576809,0.0004454227113556778,0.0002969484742371186,24.387448153666444,9.053624785388422,0.007936055671657739,33.44900899472652
0.007493746873436719,67.9088920474592,0.0004496248124062031,0.00029974987493746875,24.341964516112665,9.038252674956007,0.008086498877252532,33.38830368994593
0.007563781890945473,67.91368429542109,0.0004538269134567284,0.0003025512756378189,24.29651692216384,9.022891458917199,0.008238354695106434,33.32764673577615
0.0076338169084542275,67.91847721979696,0.0004580290145072536,0.0003053526763381691,24.251105388441932,9.007541142344571,0.008391623125219436,33.26703815391173
0.007703851925962982,67.92327082073,0.0004622311155577789,0.00030815407703851927,24.205729931576506,8.99220173031322,0.008546304167591551,33.20647796605732
